datetimeobject,COUNTYGEOID,positiveIRM,period,deathIRM
2020-03-12,53003,0.0,3 days,0.0
2020-03-13,53003,0.0,3 days,0.0
2020-03-14,53003,0.0,3 days,0.0
2020-03-15,53003,0.0,3 days,0.0
2020-03-16,53003,0.0,3 days,0.0
2020-03-17,53003,0.0,3 days,0.0
2020-03-18,53003,0.0,3 days,0.0
2020-03-19,53003,0.0,3 days,0.0
2020-03-20,53003,0.0,3 days,0.0
2020-03-21,53003,0.0,3 days,0.0
2020-03-22,53003,0.0,3 days,0.0
2020-03-23,53003,0.0,3 days,0.0
2020-03-24,53003,0.0,3 days,0.0
2020-03-25,53003,0.0,3 days,0.0
2020-03-26,53003,0.0,3 days,0.0
2020-03-27,53003,0.0,3 days,0.0
2020-03-28,53003,0.0,3 days,0.0
2020-03-29,53003,0.0,3 days,0.0
2020-03-30,53003,0.0,3 days,0.0
2020-03-31,53003,0.0,3 days,0.0
2020-04-01,53003,0.0,3 days,0.0
2020-04-02,53003,0.0,3 days,0.0
2020-04-03,53003,0.0,3 days,0.0
2020-04-04,53003,0.0,3 days,0.0
2020-04-05,53003,4.428305730227613,3 days,0.0
2020-04-06,53003,4.428305730227613,3 days,0.0
2020-04-07,53003,4.428305730227613,3 days,0.0
2020-04-08,53003,4.428305730227613,3 days,0.0
2020-04-09,53003,0.0,3 days,0.0
2020-04-10,53003,0.0,3 days,0.0
2020-04-11,53003,0.0,3 days,0.0
2020-04-12,53003,0.0,3 days,0.0
2020-04-13,53003,0.0,3 days,0.0
2020-04-14,53003,4.428305730227613,3 days,0.0
2020-04-15,53003,0.0,3 days,0.0
2020-04-16,53003,4.428305730227613,3 days,0.0
2020-04-17,53003,4.428305730227613,3 days,0.0
2020-04-18,53003,4.428305730227613,3 days,0.0
2020-04-19,53003,4.428305730227613,3 days,0.0
2020-04-20,53003,0.0,3 days,0.0
2020-04-21,53003,0.0,3 days,0.0
2020-04-22,53003,0.0,3 days,0.0
2020-04-23,53003,4.428305730227613,3 days,0.0
2020-04-24,53003,4.428305730227613,3 days,0.0
2020-04-25,53003,4.428305730227613,3 days,0.0
2020-04-26,53003,0.0,3 days,0.0
2020-04-27,53003,0.0,3 days,0.0
2020-04-28,53003,0.0,3 days,0.0
2020-04-29,53003,0.0,3 days,0.0
2020-04-30,53003,0.0,3 days,0.0
2020-05-01,53003,0.0,3 days,0.0
2020-05-02,53003,0.0,3 days,0.0
2020-05-03,53003,0.0,3 days,0.0
2020-05-04,53003,0.0,3 days,0.0
2020-05-05,53003,0.0,3 days,0.0
2020-05-06,53003,0.0,3 days,0.0
2020-05-07,53003,0.0,3 days,0.0
2020-05-08,53003,0.0,3 days,0.0
2020-05-09,53003,0.0,3 days,0.0
2020-05-10,53003,0.0,3 days,0.0
2020-05-11,53003,0.0,3 days,0.0
2020-05-12,53003,0.0,3 days,0.0
2020-05-13,53003,0.0,3 days,0.0
2020-05-14,53003,0.0,3 days,0.0
2020-05-15,53003,0.0,3 days,0.0
2020-05-16,53003,0.0,3 days,0.0
2020-05-17,53003,0.0,3 days,0.0
2020-05-18,53003,0.0,3 days,0.0
2020-05-19,53003,0.0,3 days,0.0
2020-05-20,53003,0.0,3 days,0.0
2020-05-21,53003,0.0,3 days,0.0
2020-05-22,53003,0.0,3 days,0.0
2020-05-23,53003,0.0,3 days,0.0
2020-05-24,53003,0.0,3 days,0.0
2020-05-25,53003,0.0,3 days,0.0
2020-05-26,53003,0.0,3 days,0.0
2020-05-27,53003,0.0,3 days,0.0
2020-05-28,53003,0.0,3 days,0.0
2020-05-29,53003,0.0,3 days,0.0
2020-05-30,53003,0.0,3 days,0.0
2020-05-31,53003,0.0,3 days,0.0
2020-06-01,53003,0.0,3 days,0.0
2020-06-02,53003,0.0,3 days,0.0
2020-06-03,53003,0.0,3 days,0.0
2020-06-04,53003,0.0,3 days,0.0
2020-06-05,53003,0.0,3 days,0.0
2020-06-06,53003,0.0,3 days,0.0
2020-06-07,53003,0.0,3 days,0.0
2020-06-08,53003,0.0,3 days,0.0
2020-06-09,53003,0.0,3 days,0.0
2020-06-10,53003,0.0,3 days,0.0
2020-06-11,53003,0.0,3 days,0.0
2020-06-12,53003,0.0,3 days,0.0
2020-06-13,53003,0.0,3 days,0.0
2020-06-14,53003,0.0,3 days,0.0
2020-06-15,53003,0.0,3 days,0.0
2020-06-16,53003,0.0,3 days,0.0
2020-06-17,53003,0.0,3 days,0.0
2020-06-18,53003,0.0,3 days,0.0
2020-06-19,53003,0.0,3 days,0.0
2020-06-20,53003,0.0,3 days,0.0
2020-06-21,53003,0.0,3 days,0.0
2020-06-22,53003,0.0,3 days,0.0
2020-06-23,53003,0.0,3 days,0.0
2020-06-24,53003,0.0,3 days,0.0
2020-06-25,53003,0.0,3 days,0.0
2020-06-26,53003,0.0,3 days,0.0
2020-06-27,53003,0.0,3 days,0.0
2020-06-28,53003,0.0,3 days,0.0
2020-06-29,53003,0.0,3 days,0.0
2020-06-30,53003,0.0,3 days,0.0
2020-07-01,53003,0.0,3 days,0.0
2020-07-02,53003,0.0,3 days,0.0
2020-07-03,53003,0.0,3 days,0.0
2020-07-04,53003,0.0,3 days,0.0
2020-07-05,53003,0.0,3 days,0.0
2020-07-06,53003,0.0,3 days,0.0
2020-07-07,53003,0.0,3 days,0.0
