datetimeobject,COUNTYGEOID,deathRateDelta,period,deathRate,positiveRateDelta,positiveRate
2020-05-11,24003,14.814814814814769,6 days,21.40758311839429,19.520383693045552,430.2233639599885
2020-05-12,24003,14.414414414414425,6 days,21.925508516419963,14.85870556061987,435.05733434156144
2020-05-13,24003,15.652173913043468,6 days,22.9613593124713,13.36244541484716,448.178111091545
2020-05-14,24003,15.384615384615394,6 days,23.306642911155077,12.183811129848248,459.3998280487679
2020-05-15,24003,12.396694214876048,6 days,23.47928471049697,11.73365814047908,475.1102317888798
2020-05-16,24003,13.709677419354852,6 days,24.342493707206412,12.399678972712696,483.5696799566324
2020-05-17,24003,11.811023622047223,6 days,24.5151355065483,13.333333333333337,493.0649789204363
2020-05-18,24003,6.766917293233071,6 days,24.5151355065483,11.440677966101697,499.4527254960862
2020-05-19,24003,7.407407407407395,6 days,25.03306090457397,12.025554302893639,514.6452038381725
2020-05-20,24003,6.617647058823503,6 days,25.03306090457397,10.210755813953503,523.6225774039508
