datetimeobject,COUNTYGEOID,deathRateDelta,period,deathRate,positiveRateDelta,positiveRate
2020-03-03,33001,0.0,3 days,0.0,0.0,0.0
2020-03-04,33001,0.0,3 days,0.0,0.0,0.0
2020-03-05,33001,0.0,3 days,0.0,0.0,0.0
2020-03-06,33001,0.0,3 days,0.0,0.0,0.0
2020-03-07,33001,0.0,3 days,0.0,0.0,0.0
2020-03-08,33001,0.0,3 days,0.0,0.0,0.0
2020-03-09,33001,0.0,3 days,0.0,0.0,0.0
2020-03-10,33001,0.0,3 days,0.0,0.0,0.0
2020-03-11,33001,0.0,3 days,0.0,0.0,0.0
2020-03-12,33001,0.0,3 days,0.0,0.0,0.0
2020-03-13,33001,0.0,3 days,0.0,0.0,0.0
2020-03-14,33001,0.0,3 days,0.0,0.0,0.0
2020-03-15,33001,0.0,3 days,0.0,0.0,0.0
2020-03-16,33001,0.0,3 days,0.0,0.0,0.0
2020-03-17,33001,0.0,3 days,0.0,0.0,0.0
2020-03-18,33001,0.0,3 days,0.0,0.0,0.0
2020-03-19,33001,0.0,3 days,0.0,0.0,0.0
