STUSPS,COUNTYGEOID,Population,riskType,risk
NV,32007,48818,METHYL TERT-BUTYL ETHER,2.30939e-10
NV,32009,783,METHYL TERT-BUTYL ETHER,3.14e-13
NV,32011,1987,METHYL TERT-BUTYL ETHER,2.093e-11
NV,32013,16528,METHYL TERT-BUTYL ETHER,4.5919e-11
NV,32015,5775,METHYL TERT-BUTYL ETHER,1.63982e-10
NV,32017,5345,METHYL TERT-BUTYL ETHER,2.309e-12
NV,32019,51980,METHYL TERT-BUTYL ETHER,1.3202e-10
NV,32021,4772,METHYL TERT-BUTYL ETHER,5.615e-12
NV,32023,43946,METHYL TERT-BUTYL ETHER,4.9778e-11
NV,32027,6753,METHYL TERT-BUTYL ETHER,7.006e-12
NV,32029,4010,METHYL TERT-BUTYL ETHER,7.43098e-10
NV,32031,421407,METHYL TERT-BUTYL ETHER,1.36767e-09
NV,32033,10030,METHYL TERT-BUTYL ETHER,8.871e-12
NV,32510,55274,METHYL TERT-BUTYL ETHER,2.27073e-10
NH,33001,60088,METHYL TERT-BUTYL ETHER,1.05133e-10
NH,33003,47818,METHYL TERT-BUTYL ETHER,4.8037e-11
NH,33005,77117,METHYL TERT-BUTYL ETHER,4.775897e-09
NH,33007,33055,METHYL TERT-BUTYL ETHER,8.52246e-10
NH,33009,89118,METHYL TERT-BUTYL ETHER,3.6283e-11
NH,33011,400721,METHYL TERT-BUTYL ETHER,6.97465e-10
NH,33013,146445,METHYL TERT-BUTYL ETHER,2.72096e-10
NH,33015,295223,METHYL TERT-BUTYL ETHER,3.40664e-10
NH,33017,123143,METHYL TERT-BUTYL ETHER,2.53652e-10
NH,33019,43742,METHYL TERT-BUTYL ETHER,2.53343e-10
NJ,34001,274545,METHYL TERT-BUTYL ETHER,4.74111e-10
NJ,34003,905116,METHYL TERT-BUTYL ETHER,2.7051386e-08
NJ,34005,448734,METHYL TERT-BUTYL ETHER,2.2462976e-08
NJ,34007,513657,METHYL TERT-BUTYL ETHER,7.6518731e-08
NJ,34009,97265,METHYL TERT-BUTYL ETHER,9.1497e-11
NJ,34011,156898,METHYL TERT-BUTYL ETHER,3.6311783e-08
NJ,34013,783969,METHYL TERT-BUTYL ETHER,8.3876018e-08
NJ,34015,288282,METHYL TERT-BUTYL ETHER,1.85512589e-07
NJ,34017,634266,METHYL TERT-BUTYL ETHER,1.14543805e-07
NJ,34019,128349,METHYL TERT-BUTYL ETHER,1.372878e-08
NJ,34021,366513,METHYL TERT-BUTYL ETHER,7.668965e-09
NJ,34023,809857,METHYL TERT-BUTYL ETHER,2.02505721e-07
NJ,34025,630380,METHYL TERT-BUTYL ETHER,3.0996125e-08
NJ,34027,492276,METHYL TERT-BUTYL ETHER,1.437671e-08
NJ,34029,576567,METHYL TERT-BUTYL ETHER,1.689562e-09
NJ,34031,501226,METHYL TERT-BUTYL ETHER,2.2437105e-08
NJ,34033,66083,METHYL TERT-BUTYL ETHER,9.26258468e-07
NJ,34035,323444,METHYL TERT-BUTYL ETHER,2.9931676e-08
NJ,34037,149265,METHYL TERT-BUTYL ETHER,3.18218e-10
NJ,34039,536499,METHYL TERT-BUTYL ETHER,2.18043037e-07
NJ,34041,108692,METHYL TERT-BUTYL ETHER,2.4316448e-08
NM,35001,662561,METHYL TERT-BUTYL ETHER,6.10145e-10
NM,35003,3725,METHYL TERT-BUTYL ETHER,5.7905e-11
NM,35005,65645,METHYL TERT-BUTYL ETHER,1.72413e-10
NM,35006,27213,METHYL TERT-BUTYL ETHER,9.1004e-11
NM,35007,13750,METHYL TERT-BUTYL ETHER,1.7353e-11
NM,35009,48376,METHYL TERT-BUTYL ETHER,1.60521686e-07
NM,35011,2022,METHYL TERT-BUTYL ETHER,1.597e-12
NM,35013,209226,METHYL TERT-BUTYL ETHER,6.205162e-09
NM,35015,53828,METHYL TERT-BUTYL ETHER,1.06775e-10
NM,35017,29514,METHYL TERT-BUTYL ETHER,2.4639e-11
NM,35019,4687,METHYL TERT-BUTYL ETHER,3.33e-12
NM,35021,695,METHYL TERT-BUTYL ETHER,1.61e-13
NM,35023,4894,METHYL TERT-BUTYL ETHER,6.664e-12
NM,35025,64727,METHYL TERT-BUTYL ETHER,7.9748e-11
NM,35027,20494,METHYL TERT-BUTYL ETHER,6.275e-12
NM,35028,17950,METHYL TERT-BUTYL ETHER,1.094294e-09
NM,35029,25095,METHYL TERT-BUTYL ETHER,6.6302e-11
NM,35031,71492,METHYL TERT-BUTYL ETHER,7.3898e-11
NM,35033,4881,METHYL TERT-BUTYL ETHER,2.726e-12
NM,35035,63797,METHYL TERT-BUTYL ETHER,4.61298381e-07
NM,35037,9041,METHYL TERT-BUTYL ETHER,2.0257e-11
NM,35039,40246,METHYL TERT-BUTYL ETHER,1.3839e-10
NM,35041,19844,METHYL TERT-BUTYL ETHER,1.3855745e-08
NM,35043,131561,METHYL TERT-BUTYL ETHER,3.60026e-10
NM,35045,130044,METHYL TERT-BUTYL ETHER,1.670331e-09
NM,35047,29393,METHYL TERT-BUTYL ETHER,4.2076e-11
NM,35049,144170,METHYL TERT-BUTYL ETHER,2.34248e-10
NM,35051,11988,METHYL TERT-BUTYL ETHER,3.537e-11
NM,35053,17866,METHYL TERT-BUTYL ETHER,3.7407e-11
NM,35055,32937,METHYL TERT-BUTYL ETHER,6.4199e-11
NM,35057,16383,METHYL TERT-BUTYL ETHER,2.5623e-11
NM,35059,4549,METHYL TERT-BUTYL ETHER,3.779e-12
NM,35061,76569,METHYL TERT-BUTYL ETHER,1.37841e-10
NY,36001,304204,METHYL TERT-BUTYL ETHER,1.31210151e-07
NY,36003,48946,METHYL TERT-BUTYL ETHER,7.7676e-11
NY,36005,1385108,METHYL TERT-BUTYL ETHER,2.7205075e-08
NY,36007,200600,METHYL TERT-BUTYL ETHER,1.48725e-10
NY,36009,80317,METHYL TERT-BUTYL ETHER,3.21908e-10
NY,36011,80026,METHYL TERT-BUTYL ETHER,1.79036645e-07
NY,36013,134905,METHYL TERT-BUTYL ETHER,3.42253e-10
NY,36015,88830,METHYL TERT-BUTYL ETHER,1.1025555e-08
NY,36017,50477,METHYL TERT-BUTYL ETHER,3.9118e-11
NY,36019,82128,METHYL TERT-BUTYL ETHER,6.3146e-11
NY,36021,63096,METHYL TERT-BUTYL ETHER,9.522846e-09
NY,36023,49336,METHYL TERT-BUTYL ETHER,3.169875e-09
NY,36025,47980,METHYL TERT-BUTYL ETHER,1.262e-11
NY,36027,297486,METHYL TERT-BUTYL ETHER,1.52874e-10
NY,36029,919040,METHYL TERT-BUTYL ETHER,4.6240663e-08
NY,36031,39370,METHYL TERT-BUTYL ETHER,1.4029e-11
NY,36033,51599,METHYL TERT-BUTYL ETHER,2.4142e-11
NY,36035,55531,METHYL TERT-BUTYL ETHER,2.12061e-10
NY,36037,60079,METHYL TERT-BUTYL ETHER,1.722726e-09
NY,36039,49221,METHYL TERT-BUTYL ETHER,4.854413e-09
NY,36041,4836,METHYL TERT-BUTYL ETHER,4.113e-12
NY,36043,64519,METHYL TERT-BUTYL ETHER,8.8925e-11
NY,36045,116222,METHYL TERT-BUTYL ETHER,3.7615e-11
NY,36047,2504700,METHYL TERT-BUTYL ETHER,6.0081185e-08
NY,36049,27087,METHYL TERT-BUTYL ETHER,1.3284e-11
NY,36051,65393,METHYL TERT-BUTYL ETHER,1.251255e-09
NY,36053,73442,METHYL TERT-BUTYL ETHER,2.03115e-10
NY,36055,744344,METHYL TERT-BUTYL ETHER,5.4791416e-08
NY,36057,50219,METHYL TERT-BUTYL ETHER,1.977073e-09
NY,36059,1339532,METHYL TERT-BUTYL ETHER,6.325004e-09
NY,36061,1585873,METHYL TERT-BUTYL ETHER,5.3725872e-08
NY,36063,216469,METHYL TERT-BUTYL ETHER,6.093952e-09
NY,36065,234878,METHYL TERT-BUTYL ETHER,9.4993e-11
NY,36067,467025,METHYL TERT-BUTYL ETHER,2.1759818e-08
NY,36069,107931,METHYL TERT-BUTYL ETHER,4.18719e-09
NY,36071,372813,METHYL TERT-BUTYL ETHER,1.70306e-10
NY,36073,42883,METHYL TERT-BUTYL ETHER,1.295717e-09
NY,36075,122109,METHYL TERT-BUTYL ETHER,5.915128e-09
NY,36077,62259,METHYL TERT-BUTYL ETHER,1.9381e-11
NY,36079,99710,METHYL TERT-BUTYL ETHER,1.2257e-10
NY,36081,2230722,METHYL TERT-BUTYL ETHER,3.3811952e-08
NY,36083,159429,METHYL TERT-BUTYL ETHER,9.8153061e-08
NY,36085,468730,METHYL TERT-BUTYL ETHER,1.71395364e-07
NY,36087,311687,METHYL TERT-BUTYL ETHER,2.436414e-09
NY,36089,111944,METHYL TERT-BUTYL ETHER,3.1855e-11
NY,36091,219603,METHYL TERT-BUTYL ETHER,1.7846797e-08
NY,36093,154727,METHYL TERT-BUTYL ETHER,2.0173824e-08
NY,36095,32749,METHYL TERT-BUTYL ETHER,4.01163e-10
NY,36097,18343,METHYL TERT-BUTYL ETHER,2.420974e-09
NY,36099,35251,METHYL TERT-BUTYL ETHER,1.395237e-08
NY,36101,98990,METHYL TERT-BUTYL ETHER,2.653309e-09
NY,36103,1493074,METHYL TERT-BUTYL ETHER,3.92726e-10
NY,36105,77547,METHYL TERT-BUTYL ETHER,3.2805e-11
NY,36107,51125,METHYL TERT-BUTYL ETHER,4.66174e-10
NY,36109,101480,METHYL TERT-BUTYL ETHER,2.139974e-09
NY,36111,182493,METHYL TERT-BUTYL ETHER,8.6093e-11
NY,36113,65707,METHYL TERT-BUTYL ETHER,4.5239e-10
NY,36115,63204,METHYL TERT-BUTYL ETHER,6.2542e-10
NY,36117,93772,METHYL TERT-BUTYL ETHER,7.788848e-09
NY,36119,949101,METHYL TERT-BUTYL ETHER,5.971978e-09
NY,36121,42155,METHYL TERT-BUTYL ETHER,8.23203e-10
NY,36123,25348,METHYL TERT-BUTYL ETHER,8.92603e-10
NC,37001,151131,METHYL TERT-BUTYL ETHER,1.8298763e-08
NC,37003,37198,METHYL TERT-BUTYL ETHER,4.53747e-10
NC,37005,11155,METHYL TERT-BUTYL ETHER,2.0602e-11
NC,37007,26948,METHYL TERT-BUTYL ETHER,6.68686e-10
NC,37009,27281,METHYL TERT-BUTYL ETHER,2.5322e-11
NC,37011,17797,METHYL TERT-BUTYL ETHER,3.1991e-11
NC,37013,47759,METHYL TERT-BUTYL ETHER,8.9083e-11
NC,37015,21282,METHYL TERT-BUTYL ETHER,9.0031e-11
NC,37017,35186,METHYL TERT-BUTYL ETHER,1.99581e-10
NC,37019,107431,METHYL TERT-BUTYL ETHER,1.0993e-10
NC,37021,238318,METHYL TERT-BUTYL ETHER,1.005928e-09
NC,37023,90912,METHYL TERT-BUTYL ETHER,1.71664e-10
NC,37025,178011,METHYL TERT-BUTYL ETHER,4.3669814e-08
NC,37027,83029,METHYL TERT-BUTYL ETHER,1.84621e-10
NC,37029,9980,METHYL TERT-BUTYL ETHER,1.0497769e-08
NC,37031,66469,METHYL TERT-BUTYL ETHER,6.4712712e-08
NC,37033,23719,METHYL TERT-BUTYL ETHER,4.891343e-09
NC,37035,154358,METHYL TERT-BUTYL ETHER,1.747157e-09
NC,37037,63505,METHYL TERT-BUTYL ETHER,7.27719e-10
NC,37039,27444,METHYL TERT-BUTYL ETHER,3.63e-11
NC,37041,14793,METHYL TERT-BUTYL ETHER,2.2597e-11
NC,37043,10587,METHYL TERT-BUTYL ETHER,3.8401e-11
NC,37045,98075,METHYL TERT-BUTYL ETHER,5.56529e-10
NC,37047,58098,METHYL TERT-BUTYL ETHER,3.9147e-11
NC,37049,103505,METHYL TERT-BUTYL ETHER,3.5595691e-08
NC,37051,319431,METHYL TERT-BUTYL ETHER,4.3488317e-08
NC,37053,23547,METHYL TERT-BUTYL ETHER,1.2728559e-08
NC,37055,33920,METHYL TERT-BUTYL ETHER,1.39e-11
NC,37057,162878,METHYL TERT-BUTYL ETHER,7.2955813e-08
NC,37059,41240,METHYL TERT-BUTYL ETHER,3.1592315e-08
NC,37061,58505,METHYL TERT-BUTYL ETHER,6.036791e-09
NC,37063,267587,METHYL TERT-BUTYL ETHER,4.35186e-10
NC,37065,56550,METHYL TERT-BUTYL ETHER,2.64353e-10
NC,37067,350670,METHYL TERT-BUTYL ETHER,4.2293525e-08
NC,37069,60619,METHYL TERT-BUTYL ETHER,7.928815e-09
NC,37071,206077,METHYL TERT-BUTYL ETHER,9.47734e-10
NC,37073,12197,METHYL TERT-BUTYL ETHER,6.560578e-09
NC,37075,8861,METHYL TERT-BUTYL ETHER,2.1177e-11
NC,37077,59916,METHYL TERT-BUTYL ETHER,3.81408e-10
NC,37079,21362,METHYL TERT-BUTYL ETHER,2.691264e-09
NC,37081,488406,METHYL TERT-BUTYL ETHER,3.44957778e-07
NC,37083,54691,METHYL TERT-BUTYL ETHER,1.09987e-09
NC,37085,114678,METHYL TERT-BUTYL ETHER,2.2245909e-08
NC,37087,59036,METHYL TERT-BUTYL ETHER,2.73131e-10
NC,37089,106740,METHYL TERT-BUTYL ETHER,9.158186e-09
NC,37091,24669,METHYL TERT-BUTYL ETHER,1.36521e-10
NC,37093,46952,METHYL TERT-BUTYL ETHER,9.720766e-09
NC,37095,5810,METHYL TERT-BUTYL ETHER,1.6612e-11
NC,37097,159437,METHYL TERT-BUTYL ETHER,1.6775153e-08
NC,37099,40271,METHYL TERT-BUTYL ETHER,6.1595e-11
NC,37101,168878,METHYL TERT-BUTYL ETHER,1.60170546e-07
NC,37103,10153,METHYL TERT-BUTYL ETHER,1.05288853e-07
NC,37105,57866,METHYL TERT-BUTYL ETHER,2.224843e-09
NC,37107,59495,METHYL TERT-BUTYL ETHER,7.7078e-11
NC,37109,78265,METHYL TERT-BUTYL ETHER,4.496274e-09
NC,37111,44996,METHYL TERT-BUTYL ETHER,2.02183e-10
NC,37113,33922,METHYL TERT-BUTYL ETHER,6.5303e-11
NC,37115,20764,METHYL TERT-BUTYL ETHER,1.52925e-10
NC,37117,24505,METHYL TERT-BUTYL ETHER,9.889e-11
NC,37119,919628,METHYL TERT-BUTYL ETHER,8.44122e-09
NC,37121,15579,METHYL TERT-BUTYL ETHER,3.9303e-11
NC,37123,27798,METHYL TERT-BUTYL ETHER,2.689826e-09
NC,37125,88247,METHYL TERT-BUTYL ETHER,1.810301e-09
NC,37127,95840,METHYL TERT-BUTYL ETHER,1.1352114e-08
NC,37129,202665,METHYL TERT-BUTYL ETHER,1.91363e-10
NC,37131,22099,METHYL TERT-BUTYL ETHER,2.07098e-10
NC,37133,177679,METHYL TERT-BUTYL ETHER,1.660791214e-06
NC,37135,133801,METHYL TERT-BUTYL ETHER,4.90744e-10
NC,37137,13144,METHYL TERT-BUTYL ETHER,8.9053e-11
NC,37139,40661,METHYL TERT-BUTYL ETHER,7.0044e-10
NC,37141,52217,METHYL TERT-BUTYL ETHER,4.7363756e-08
NC,37143,13453,METHYL TERT-BUTYL ETHER,2.0603e-11
NC,37145,39464,METHYL TERT-BUTYL ETHER,1.279248e-09
NC,37147,168148,METHYL TERT-BUTYL ETHER,1.31964e-10
NC,37149,20510,METHYL TERT-BUTYL ETHER,1.722392e-09
NC,37151,141752,METHYL TERT-BUTYL ETHER,4.0364971e-08
NC,37153,46639,METHYL TERT-BUTYL ETHER,1.38828e-10
NC,37155,134168,METHYL TERT-BUTYL ETHER,1.052586e-09
NC,37157,93643,METHYL TERT-BUTYL ETHER,3.8469658e-08
NC,37159,138428,METHYL TERT-BUTYL ETHER,2.36382179e-07
NC,37161,67810,METHYL TERT-BUTYL ETHER,1.063239e-09
NC,37163,63431,METHYL TERT-BUTYL ETHER,8.07104e-09
NC,37165,36152,METHYL TERT-BUTYL ETHER,4.09397e-10
NC,37167,60582,METHYL TERT-BUTYL ETHER,3.1186316e-08
NC,37169,47401,METHYL TERT-BUTYL ETHER,1.5253517e-08
NC,37171,73673,METHYL TERT-BUTYL ETHER,1.5471e-10
NC,37173,13981,METHYL TERT-BUTYL ETHER,5.4258e-11
NC,37175,33090,METHYL TERT-BUTYL ETHER,3.82261e-10
NC,37177,4407,METHYL TERT-BUTYL ETHER,9.94e-12
NC,37179,201292,METHYL TERT-BUTYL ETHER,5.13899e-10
NC,37181,45422,METHYL TERT-BUTYL ETHER,7.6914e-11
NC,37183,900993,METHYL TERT-BUTYL ETHER,1.0153961e-08
NC,37185,20972,METHYL TERT-BUTYL ETHER,5.1464e-11
NC,37187,13228,METHYL TERT-BUTYL ETHER,2.0727e-11
NC,37189,51079,METHYL TERT-BUTYL ETHER,5.7587e-11
NC,37191,122623,METHYL TERT-BUTYL ETHER,2.536878e-08
NC,37193,69340,METHYL TERT-BUTYL ETHER,1.06714e-10
NC,37195,81234,METHYL TERT-BUTYL ETHER,3.8694922e-08
NC,37197,38406,METHYL TERT-BUTYL ETHER,1.273576e-09
NC,37199,17818,METHYL TERT-BUTYL ETHER,4.9992e-11
ND,38001,2343,METHYL TERT-BUTYL ETHER,3.275e-12
ND,38003,11066,METHYL TERT-BUTYL ETHER,6.959e-12
ND,38005,6660,METHYL TERT-BUTYL ETHER,2.25e-12
ND,38007,783,METHYL TERT-BUTYL ETHER,1.378e-12
ND,38009,6429,METHYL TERT-BUTYL ETHER,5.109e-12
ND,38011,3151,METHYL TERT-BUTYL ETHER,3.372e-12
ND,38013,1968,METHYL TERT-BUTYL ETHER,9.39e-13
ND,38015,81308,METHYL TERT-BUTYL ETHER,9.07594e-10
ND,38017,149778,METHYL TERT-BUTYL ETHER,1.54763e-10
ND,38019,3990,METHYL TERT-BUTYL ETHER,2.812e-12
ND,38021,5289,METHYL TERT-BUTYL ETHER,2.509e-12
ND,38023,2071,METHYL TERT-BUTYL ETHER,2.022e-12
ND,38025,3536,METHYL TERT-BUTYL ETHER,2.2159e-11
ND,38027,2385,METHYL TERT-BUTYL ETHER,3.178e-12
ND,38029,3550,METHYL TERT-BUTYL ETHER,1.887e-11
ND,38031,3343,METHYL TERT-BUTYL ETHER,3.271e-12
ND,38033,1680,METHYL TERT-BUTYL ETHER,3.113e-12
ND,38035,66861,METHYL TERT-BUTYL ETHER,2.6599e-10
ND,38037,2394,METHYL TERT-BUTYL ETHER,1.48e-12
ND,38039,2420,METHYL TERT-BUTYL ETHER,7.77e-13
ND,38041,2477,METHYL TERT-BUTYL ETHER,1.872e-12
ND,38043,2435,METHYL TERT-BUTYL ETHER,2.169e-12
ND,38045,4139,METHYL TERT-BUTYL ETHER,2.403e-12
ND,38047,1981,METHYL TERT-BUTYL ETHER,1.753e-12
ND,38049,5393,METHYL TERT-BUTYL ETHER,4.309e-12
ND,38051,2809,METHYL TERT-BUTYL ETHER,1.592e-12
ND,38053,6360,METHYL TERT-BUTYL ETHER,2.7716e-11
ND,38055,8962,METHYL TERT-BUTYL ETHER,1.123104e-09
ND,38057,8424,METHYL TERT-BUTYL ETHER,1.145324e-09
ND,38059,27471,METHYL TERT-BUTYL ETHER,9.6984e-10
ND,38061,7673,METHYL TERT-BUTYL ETHER,4.114e-12
ND,38063,3126,METHYL TERT-BUTYL ETHER,1.978e-12
ND,38065,1846,METHYL TERT-BUTYL ETHER,1.795333e-09
ND,38067,7413,METHYL TERT-BUTYL ETHER,1.811e-12
ND,38069,4357,METHYL TERT-BUTYL ETHER,6.447e-12
ND,38071,11451,METHYL TERT-BUTYL ETHER,1.2092e-11
ND,38073,5457,METHYL TERT-BUTYL ETHER,2.241e-12
ND,38075,2470,METHYL TERT-BUTYL ETHER,3.533e-12
ND,38077,16321,METHYL TERT-BUTYL ETHER,1.4089e-11
ND,38079,13937,METHYL TERT-BUTYL ETHER,6.323e-12
ND,38081,3829,METHYL TERT-BUTYL ETHER,2.884e-12
ND,38083,1321,METHYL TERT-BUTYL ETHER,2.0182e-11
ND,38085,4153,METHYL TERT-BUTYL ETHER,1.9348e-11
ND,38087,727,METHYL TERT-BUTYL ETHER,5.84e-13
ND,38089,24199,METHYL TERT-BUTYL ETHER,2.0988e-11
ND,38091,1975,METHYL TERT-BUTYL ETHER,1.264e-12
ND,38093,21100,METHYL TERT-BUTYL ETHER,1.366e-11
ND,38095,2246,METHYL TERT-BUTYL ETHER,1.681e-12
ND,38097,8121,METHYL TERT-BUTYL ETHER,1.7666e-11
ND,38099,11119,METHYL TERT-BUTYL ETHER,9.493e-12
ND,38101,61675,METHYL TERT-BUTYL ETHER,4.7712e-11
ND,38103,4207,METHYL TERT-BUTYL ETHER,3.72e-12
ND,38105,22354,METHYL TERT-BUTYL ETHER,2.8607e-11
OH,39001,28533,METHYL TERT-BUTYL ETHER,9.79982e-10
OH,39003,106331,METHYL TERT-BUTYL ETHER,1.33038e-10
OH,39005,53139,METHYL TERT-BUTYL ETHER,5.6177e-11
OH,39007,101497,METHYL TERT-BUTYL ETHER,2.312784e-09
OH,39009,64757,METHYL TERT-BUTYL ETHER,4.99291e-10
OH,39011,45949,METHYL TERT-BUTYL ETHER,6.5856e-11
OH,39013,70400,METHYL TERT-BUTYL ETHER,1.220152e-09
OH,39015,44846,METHYL TERT-BUTYL ETHER,7.98076e-10
OH,39017,368111,METHYL TERT-BUTYL ETHER,8.858048e-09
OH,39019,28828,METHYL TERT-BUTYL ETHER,5.10151e-10
OH,39021,40097,METHYL TERT-BUTYL ETHER,7.2453e-11
OH,39023,138333,METHYL TERT-BUTYL ETHER,1.87083e-10
OH,39025,197363,METHYL TERT-BUTYL ETHER,2.4915765e-08
OH,39027,42040,METHYL TERT-BUTYL ETHER,7.2002e-11
OH,39029,107841,METHYL TERT-BUTYL ETHER,1.3346721e-08
OH,39031,36901,METHYL TERT-BUTYL ETHER,5.87899e-10
OH,39033,43784,METHYL TERT-BUTYL ETHER,6.3619e-11
OH,39035,1280122,METHYL TERT-BUTYL ETHER,4.8735856e-08
OH,39037,52959,METHYL TERT-BUTYL ETHER,4.8502e-11
OH,39039,39037,METHYL TERT-BUTYL ETHER,1.9093838e-08
OH,39041,174214,METHYL TERT-BUTYL ETHER,2.50303e-10
OH,39043,77074,METHYL TERT-BUTYL ETHER,1.52225e-10
OH,39045,146156,METHYL TERT-BUTYL ETHER,1.68056e-10
OH,39047,29030,METHYL TERT-BUTYL ETHER,4.3343e-11
OH,39049,1163414,METHYL TERT-BUTYL ETHER,5.84401e-10
OH,39051,42694,METHYL TERT-BUTYL ETHER,4.15569e-10
OH,39053,30934,METHYL TERT-BUTYL ETHER,1.191697e-09
OH,39055,93389,METHYL TERT-BUTYL ETHER,1.5497506e-07
OH,39057,161573,METHYL TERT-BUTYL ETHER,2.35039e-10
OH,39059,40087,METHYL TERT-BUTYL ETHER,4.0407e-10
OH,39061,802374,METHYL TERT-BUTYL ETHER,5.0025835e-08
OH,39063,74782,METHYL TERT-BUTYL ETHER,1.46809e-10
OH,39065,32058,METHYL TERT-BUTYL ETHER,4.8737e-11
OH,39067,15864,METHYL TERT-BUTYL ETHER,8.42177e-10
OH,39069,28215,METHYL TERT-BUTYL ETHER,1.85687e-10
OH,39071,43589,METHYL TERT-BUTYL ETHER,8.6377e-11
OH,39073,29380,METHYL TERT-BUTYL ETHER,2.888e-11
OH,39075,42366,METHYL TERT-BUTYL ETHER,1.78236e-10
OH,39077,59626,METHYL TERT-BUTYL ETHER,7.0169e-11
OH,39079,33225,METHYL TERT-BUTYL ETHER,2.65515e-10
OH,39081,69709,METHYL TERT-BUTYL ETHER,4.371474e-09
OH,39083,60921,METHYL TERT-BUTYL ETHER,7.6655e-11
OH,39085,230041,METHYL TERT-BUTYL ETHER,3.709896e-08
OH,39087,62444,METHYL TERT-BUTYL ETHER,2.82062e-10
OH,39089,166492,METHYL TERT-BUTYL ETHER,1.68892e-10
OH,39091,45858,METHYL TERT-BUTYL ETHER,4.0795e-11
OH,39093,301356,METHYL TERT-BUTYL ETHER,8.33108e-10
OH,39095,441813,METHYL TERT-BUTYL ETHER,1.0545691e-08
OH,39097,43435,METHYL TERT-BUTYL ETHER,1.13096e-10
OH,39099,238823,METHYL TERT-BUTYL ETHER,3.019866e-09
OH,39101,66501,METHYL TERT-BUTYL ETHER,1.21372e-10
OH,39103,172332,METHYL TERT-BUTYL ETHER,2.4398927e-08
OH,39105,23770,METHYL TERT-BUTYL ETHER,1.99355e-09
OH,39107,40814,METHYL TERT-BUTYL ETHER,8.6642e-11
OH,39109,102506,METHYL TERT-BUTYL ETHER,1.62328e-10
OH,39111,14642,METHYL TERT-BUTYL ETHER,6.4717e-10
OH,39113,535153,METHYL TERT-BUTYL ETHER,4.19334e-10
OH,39115,15054,METHYL TERT-BUTYL ETHER,1.49082e-10
OH,39117,34827,METHYL TERT-BUTYL ETHER,4.9819e-11
OH,39119,86067,METHYL TERT-BUTYL ETHER,3.20767e-10
OH,39121,14645,METHYL TERT-BUTYL ETHER,3.09745e-10
OH,39123,41428,METHYL TERT-BUTYL ETHER,1.103316e-09
OH,39125,19614,METHYL TERT-BUTYL ETHER,2.9596442e-08
OH,39127,36058,METHYL TERT-BUTYL ETHER,7.4858e-11
OH,39129,55698,METHYL TERT-BUTYL ETHER,1.17881e-10
OH,39131,28709,METHYL TERT-BUTYL ETHER,3.9206e-11
OH,39133,161419,METHYL TERT-BUTYL ETHER,5.16049455e-07
OH,39135,42270,METHYL TERT-BUTYL ETHER,9.2619e-11
OH,39137,34499,METHYL TERT-BUTYL ETHER,3.86264e-10
OH,39139,124475,METHYL TERT-BUTYL ETHER,8.8615e-11
OH,39141,78043,METHYL TERT-BUTYL ETHER,6.4392e-11
OH,39143,60944,METHYL TERT-BUTYL ETHER,3.56574e-10
OH,39145,79499,METHYL TERT-BUTYL ETHER,1.83909e-10
OH,39147,56745,METHYL TERT-BUTYL ETHER,7.2933e-11
OH,39149,49423,METHYL TERT-BUTYL ETHER,6.4382e-11
OH,39151,375586,METHYL TERT-BUTYL ETHER,1.513193e-08
OH,39153,541781,METHYL TERT-BUTYL ETHER,9.0731041e-08
OH,39155,210312,METHYL TERT-BUTYL ETHER,2.0605493e-08
OH,39157,92582,METHYL TERT-BUTYL ETHER,2.03301e-10
OH,39159,52300,METHYL TERT-BUTYL ETHER,1.05182e-10
OH,39161,28744,METHYL TERT-BUTYL ETHER,1.0938674e-08
OH,39163,13435,METHYL TERT-BUTYL ETHER,2.1286e-10
OH,39165,212693,METHYL TERT-BUTYL ETHER,2.712038e-09
OH,39167,61778,METHYL TERT-BUTYL ETHER,6.24684e-10
OH,39169,114520,METHYL TERT-BUTYL ETHER,2.454239e-09
OH,39171,37642,METHYL TERT-BUTYL ETHER,8.791859e-09
OH,39173,125488,METHYL TERT-BUTYL ETHER,1.430633e-09
OH,39175,22615,METHYL TERT-BUTYL ETHER,4.2209e-11
OK,40001,22683,METHYL TERT-BUTYL ETHER,1.50647e-10
OK,40003,5642,METHYL TERT-BUTYL ETHER,3.966e-12
OK,40005,14182,METHYL TERT-BUTYL ETHER,1.6714e-11
OK,40007,5636,METHYL TERT-BUTYL ETHER,5.469e-12
OK,40009,22119,METHYL TERT-BUTYL ETHER,1.0663e-11
OK,40011,11943,METHYL TERT-BUTYL ETHER,6.365e-12
OK,40013,42416,METHYL TERT-BUTYL ETHER,3.9119e-11
OK,40015,29600,METHYL TERT-BUTYL ETHER,1.386096e-09
OK,40017,115541,METHYL TERT-BUTYL ETHER,1.03468e-10
OK,40019,47557,METHYL TERT-BUTYL ETHER,2.9568e-11
OK,40021,46987,METHYL TERT-BUTYL ETHER,5.68211e-10
OK,40023,15205,METHYL TERT-BUTYL ETHER,2.25594e-10
OK,40025,2475,METHYL TERT-BUTYL ETHER,1.222e-12
OK,40027,255755,METHYL TERT-BUTYL ETHER,1.53674e-10
OK,40029,5925,METHYL TERT-BUTYL ETHER,1.1136e-11
OK,40031,124098,METHYL TERT-BUTYL ETHER,4.4302853e-08
OK,40033,6193,METHYL TERT-BUTYL ETHER,6.013844e-09
